Complaint ID,Product,Consumer complaint narrative
13756653,"Money transfer, virtual currency, or money service","This is complex with both this app ( XXXX ) and the XXXXXXXX XXXX ( and likely others ). Specifically, I've been in the most contact with XXXX though, and they are the ones self-admittedly refusing to pay me the money I earned through their app tasking, which was also deceptive and cost me {$76.00} just to earn {$51.00}. Both apps are scams, but ultimately XXXX owes me at least {$51.00}, which I've been communicating to them for over a month, and they continue to, in writing, acknowledge their fault, their taking down of the feature to earn cash, and refusal to pay anything at all in return. XXXX has an "" Earn Cash '' feature once available for weeks, or at least ever since I used the app. To "" earn cash '', you complete a select number of "" tasks '' like most legit apps ( i.e. XXXX ). XXXX is one of XXXXXXXX XXXX partners. XXXX is a cashback scheme which ( deceptively ) incentivizes, requires the user to pay to "" cash out '' their earnings ( that they paid for ) ... and only then can then be redeemed on XXXXXXXX XXXX app, allegedly. XXXX  does not explain this. The verification fee to use your own money is {$30.00}, for example. They make false claims to "" spin a wheel '' which is required to take your XXXX earnings, allegedly. However, money earned from spins is not available without paying more money, verifying for {$30.00}, etc. in the end, you spin far more than you earn, which is a system put into place ion purpose as they don't reveal this until you've reached a certain earning, only to be told you can't have it without paying another fee. It is a classic cashback ( and in this case, also a cryptocurrency ) scheme resembling a pyramid scheme of sorts. XXXX claims they can't verify the user ID, and that is why they can't pay out the funds. However, they never mention this until you've done the work, downloaded the scam apps like XXXX, paid heavily, and given your entire banking information including login credentials and transactions to XXXX, who now has all your banking information and insights and you have no way to revoke it without abandoning your earned cash ( though some users report you can't revoke their ownership of your credentials at all. ) Despite having your banking information in great detail, they claim they can't verify who you are, and use this as their excuse to not pay for what you accomplish in the Earn Cash segment of their app, which is totally separate. Bear in mind, I am NOT requesting a cash advance from the app. The "" Earn Cash '' is a totally separate segment, unrelated, like XXXX earnings or survey earnings. The difference is they rely on cashback and crypto schemes as their third party apps, who earn huge amounts of money, only to never be returned to the user for even a quarter of the amount by XXXX, who makes you wait until you reach XXXX points or {$30.00} ( I reached {$51.00} ) to tell you there's an error, adn weeks later, that you can't have any of the funds and your account is void. Of course, they still have unlimited free reign of your bank account and all your identifying information, despite not being able to verify ID allegedly. After a month of back and forth with customer service and week-long waits for generic responses and refusals to help, "" XXXX '' reached out saying he has since removed the Earn Cash feature completely to avoid "" this situation '', but even still refuses to pay the {$51.00} I earned after paying {$76.00} to XXXX. XXXX admitted their mistake in writing but will not pay and hid the earnings from view. I have screenshots of all this."
14101365,Checking or savings account,
13661517,"Money transfer, virtual currency, or money service",
13924565,Credit card,
14162027,Checking or savings account,
13935390,Checking or savings account,"This is the third time that USAA has randomly locked my account, intentionally right when I get my direct deposit from my job that I have had for XXXX years now. They refuse to do anything without me sending them proof that I am me, even though they already verify me with my user id, pin, and a security code sent to my device. Now I am sick of dealing with this fraud at this point and requested that my account be closed and my my money mailed to me by check they refuse to do so without me apparently sending them my ID after they have already verified me through their security measures."
14147042,"Money transfer, virtual currency, or money service",
14109939,Credit card,
14002537,Checking or savings account,"I am filing this complaint in regard to my account # XXXX. On XX/XX/year> Kubota cashed a check I sent for two payment ( XXXX and XX/XX/year> ). Check number XXXX. The check was in the amount of {$3300.00}. They deposited it and entered as {$33.00} that cleared my bank account on XX/XX/year>. As soon as this was brought to my attention I contacted my bank and Kabota. The check was resubmitted as the correct amount of {$3300.00} and cleared my account that same day, XX/XX/year>. However, my account still reflects the only payment credited of {$33.00}. Both amounts have been deducted from my account with no adjustments made. 
I continued to see that the {$3300.00} submission was not credited to my account, only the {$33.00}. I continued to get collection calls and have been on the phone a total of 5 times, each time forwarding me to a supervisor who informs me this is being corrected and I would see this adjustment update on my account. On XX/XX/year> I was transferred to a supervisor named XXXX who indicated it would be resolved within a few hours and update the next day. On XX/XX/year> it was not updated, I called again and spoke to another supervisor XXXX, who said allow 48 hours. He actually went a step further and retrieved the check and verified the amount was in fact {$3300.00} and in addition said he would waive the late fee of {$77.00}. To this date nothing has been corrected. I again contacted Kabota Credit and spoke to another supervisor named XXXX on XX/XX/year>, she informed me that this would be corrected immediately and reflect an update by XX/XX/year>. As of today the account is still being reported as past due, the account has not been updated to reflect the correct amount of {$3300.00}, and both the {$33.00} and the {$3300.00} have been deducted from my checking account with no corrections or credits to my Kabota Account. In addition I continue to get collection calls every day. Lastly, they have reported to the credit bureaus that I am over 30 days late, when in fact this payment would not have my next due date until XX/XX/year>"
13960023,Checking or savings account,
13744390,Credit card,
13740421,Checking or savings account,
13956991,Credit card,
13973929,Credit card,
14135473,Credit card,
13956102,"Payday loan, title loan, personal loan, or advance loan",
